episode,step,sim_time,reward,episode_reward,total_reward,loss,epsilon,action_id,accepted,rejected,reject_reason,residual_guard_enabled,residual_guard_rejected,residual_guard_rejected_actions,residual_guard_hi_pressure_delta_limit,residual_guard_hi_pressure_abs_limit,residual_action_type,residual_rank,residual_resolved_increase_task,residual_resolved_decrease_tasks,valid_action_count,masked_action_count,noop_due_to_no_valid_action,is_noop,is_explicit_noop,mode_changes,lo_cancellations,deadline_misses,step_reward_total,step_reward_job_start,step_reward_lo_overrun,step_reward_hi_overrun,step_reward_mode_change,step_reward_lo_cancellation,step_reward_deadline_miss,step_reward_invalid_action,paper_reward,noop_reward_bonus,lo_overrun_rate,hi_overrun_rate,mode_change_per_job,lo_cancellation_rate,deadline_miss_rate,invalid_action,budget_change_norm,budget_change_penalty_value,budget_drift_mean,budget_drift_penalty_value,lo_pressure_mean,lo_pressure_max,lo_near_cancel_rate,hi_mode_pressure_mean,lo_pressure_penalty_value,lo_pressure_max_penalty_value,lo_near_cancel_penalty_value,hi_mode_pressure_penalty_value,reward_after_regularization,workload,total_util,num_tasks,cf,cp,taskset_seed,scenario_seed,require_schedulable,observation_mode,state_dim
0,0,50000,-0.181640625,-0.181640625,-0.181640625,,0.99981,20,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_2',)",17,8,False,False,False,9,9,0,-0.181640625,0.0,-0.0234375,-0.041015625,-0.09375,-0.0234375,-0.0,-0.0,0.0,0.0,0.01171875,0.01171875,0.01171875,0.01171875,0.0,0.0,0.018726591760299626,0.0,0.001560549313358306,0.0,0.20318066157760808,0.2190839694656488,1.0,0.2187416331994645,0.0,0.0,0.0,0.0,-0.181640625,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,1,100000,-0.2440944881889764,-0.4257351131889764,-0.4257351131889764,,0.99962,22,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_1',)",17,8,False,False,False,21,21,0,-0.2440944881889764,0.0,-0.031496062992125984,-0.05511811023622047,-0.12598425196850394,-0.031496062992125984,-0.0,-0.0,0.0,0.0,0.015748031496062992,0.015748031496062992,0.015748031496062992,0.015748031496062992,0.0,0.0,0.015060240963855422,0.0,0.002815569393679588,0.0,0.1799177396352971,0.21603053435114528,1.0,0.1740600149515812,0.0,0.0,0.0,0.0,-0.2440944881889764,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,2,150000,-0.2715231788079471,-0.6972582919969235,-0.6972582919969235,,0.99943,16,True,False,None,False,False,0,0.03,0.3,,,,"('mc_hi_0',)",17,8,False,False,False,35,32,0,-0.2715231788079471,0.0,-0.02913907284768212,-0.06490066225165564,-0.14834437086092717,-0.02913907284768212,-0.0,-0.0,0.0,0.0,0.01456953642384106,0.018543046357615896,0.018543046357615896,0.01456953642384106,0.0,0.0,0.022727272727272728,0.0,0.004709508787618981,0.0,0.15527460517785144,0.20544342507645275,1.0,0.15696563360054533,0.0,0.0,0.0,0.0,-0.2715231788079471,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,3,200000,-0.2987967914438503,-0.9960550834407738,-0.9960550834407738,,0.99924,17,True,False,None,False,False,0,0.03,0.3,,,,"('mc_hi_2',)",18,7,False,False,False,52,39,0,-0.2987967914438503,0.0,-0.01871657754010695,-0.07954545454545454,-0.18181818181818182,-0.01871657754010695,-0.0,-0.0,0.0,0.0,0.009358288770053475,0.022727272727272728,0.022727272727272728,0.009358288770053475,0.0,0.0,0.02,0.0,0.006376175454285649,0.0,0.13388300666081154,0.19999999999999996,0.6666666666666666,0.1368996630054758,0.0,0.0,0.0,0.0,-0.2987967914438503,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,4,250000,-0.25,-1.2460550834407738,-1.2460550834407738,,0.99905,10,True,False,None,False,False,0,0.03,0.3,,,mc_lo_1,(),20,5,False,False,False,65,49,0,-0.25,0.0,-0.026385224274406333,-0.060026385224274406,-0.13720316622691292,-0.026385224274406333,-0.0,-0.0,0.0,0.0,0.013192612137203167,0.017150395778364115,0.017150395778364115,0.013192612137203167,0.0,0.0,0.025602409638554216,0.0,0.005121155373964366,0.0,0.10937235813157904,0.19999999999999996,0.5,0.13661843349824204,0.0,0.0,0.0,0.0,-0.25,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,5,300000,-0.303475935828877,-1.5495310192696508,-1.5495310192696508,,0.99886,13,True,False,None,False,False,0,0.03,0.3,,,,"('mc_hi_1',)",20,5,False,False,False,83,54,0,-0.303475935828877,0.0,-0.013368983957219251,-0.08422459893048129,-0.1925133689839572,-0.013368983957219251,-0.0,-0.0,0.0,0.0,0.0066844919786096255,0.02406417112299465,0.02406417112299465,0.0066844919786096255,0.0,0.0,0.01606425702811245,0.0,0.006459843459640402,0.0,0.10201834715778492,0.19999999999999996,0.5,0.1321473631042269,0.0,0.0,0.0,0.0,-0.303475935828877,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,6,350000,-0.2598944591029024,-1.8094254783725532,-1.8094254783725532,,0.99867,5,True,False,None,False,False,0,0.03,0.3,,,mc_hi_2,(),22,3,False,False,False,97,63,0,-0.2598944591029024,0.0,-0.023746701846965697,-0.06464379947229551,-0.14775725593667546,-0.023746701846965697,-0.0,-0.0,0.0,0.0,0.011873350923482849,0.018469656992084433,0.018469656992084433,0.011873350923482849,0.0,0.0,0.04,0.0,0.004793176792973734,0.0,0.11514279638145987,0.20381679389312968,0.6666666666666666,0.17517664157541804,0.0,0.0,0.0,0.0,-0.2598944591029024,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,7,400000,-0.3023872679045093,-2.1118127462770624,-2.1118127462770624,,0.99848,10,True,False,None,False,False,0,0.03,0.3,,,mc_lo_1,(),22,3,False,False,False,113,74,0,-0.3023872679045093,0.0,-0.029177718832891247,-0.07427055702917772,-0.16976127320954906,-0.029177718832891247,-0.0,-0.0,0.0,0.0,0.014588859416445624,0.021220159151193633,0.021220159151193633,0.014588859416445624,0.0,0.0,0.025602409638554216,0.0,0.004793176792973734,0.0,0.17665994287480924,0.21612903225806446,0.8333333333333334,0.09039824991303254,0.0,0.0,0.0,0.0,-0.3023872679045093,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,8,450000,-0.21949602122015913,-2.3313087674972217,-2.3313087674972217,,0.99829,19,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_5',)",22,3,False,False,False,126,78,0,-0.21949602122015913,0.0,-0.010610079575596816,-0.06034482758620689,-0.13793103448275862,-0.010610079575596816,-0.0,-0.0,0.0,0.0,0.005305039787798408,0.017241379310344827,0.017241379310344827,0.005305039787798408,0.0,0.0,0.016129032258064516,0.0,0.006137262814479109,0.0,0.10596439820639829,0.19999999999999996,0.5,0.0869897230480996,0.0,0.0,0.0,0.0,-0.21949602122015913,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
0,9,500000,-0.17169069462647443,-2.502999462123696,-2.502999462123696,,0.9981,21,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_4',)",22,3,False,False,False,136,82,0,-0.17169069462647443,0.0,-0.010484927916120577,-0.04587155963302752,-0.10484927916120576,-0.010484927916120577,-0.0,-0.0,0.0,0.0,0.005242463958060288,0.01310615989515072,0.01310615989515072,0.005242463958060288,0.0,0.0,0.017326732673267328,0.0,0.007581157203918054,0.0,0.06740436801418509,0.16067840000000022,0.16666666666666666,0.07650766598006188,0.0,0.0,0.0,0.0,-0.17169069462647443,mc_fairgen,0.65,12,2.0,0.5,825,100000,True,v11_no_max_9d,116
