episode,action_id,count,accepted_count,rejected_count
21,15,2,2,0
21,16,1,1,0
21,18,1,1,0
21,19,1,1,0
21,20,1,1,0
22,2,2,2,0
22,5,1,1,0
22,7,1,1,0
22,9,1,1,0
22,10,3,3,0
22,12,1,1,0
22,14,1,1,0
22,15,1,1,0
22,16,2,2,0
22,17,1,1,0
22,18,1,1,0
22,20,1,1,0
22,21,3,3,0
22,23,1,1,0
23,2,1,1,0
23,5,1,1,0
23,6,3,3,0
23,8,2,2,0
23,9,1,1,0
23,12,1,1,0
23,13,2,2,0
23,14,1,1,0
23,17,1,1,0
23,18,2,2,0
23,20,2,2,0
23,21,1,1,0
23,22,2,2,0
24,1,1,1,0
24,2,3,3,0
24,8,1,1,0
24,10,3,3,0
24,12,2,2,0
24,13,1,1,0
24,15,1,1,0
24,18,1,1,0
24,19,2,2,0
24,20,1,1,0
24,22,3,3,0
24,23,1,1,0
25,0,1,1,0
25,2,1,1,0
25,6,1,1,0
25,8,2,2,0
25,9,2,2,0
25,11,3,3,0
25,12,1,1,0
25,14,1,1,0
25,16,1,1,0
25,17,1,1,0
25,18,1,1,0
25,19,1,1,0
25,20,1,1,0
25,21,1,1,0
25,23,2,2,0
26,3,1,1,0
26,4,1,1,0
26,5,1,1,0
26,8,1,1,0
26,9,1,1,0
26,11,2,2,0
26,13,1,1,0
26,14,1,1,0
26,15,2,2,0
26,16,1,1,0
26,17,1,1,0
26,18,1,1,0
26,19,1,1,0
26,20,2,2,0
26,22,2,2,0
26,23,1,1,0
27,2,1,1,0
27,3,1,1,0
27,5,1,1,0
27,6,1,1,0
27,9,1,1,0
27,10,1,1,0
27,11,4,4,0
27,13,1,1,0
27,15,1,1,0
27,16,1,1,0
27,17,1,1,0
27,18,2,2,0
27,19,2,2,0
27,21,1,1,0
27,22,1,1,0
28,0,1,1,0
28,5,1,1,0
28,7,1,1,0
28,10,2,2,0
28,11,1,1,0
28,12,3,3,0
28,14,1,1,0
28,15,1,1,0
28,16,1,1,0
28,18,3,3,0
28,19,2,2,0
28,21,1,1,0
28,22,1,1,0
28,23,1,1,0
29,3,1,1,0
29,4,1,1,0
29,9,3,3,0
29,11,2,2,0
29,12,1,1,0
29,14,1,1,0
29,15,3,3,0
29,16,1,1,0
29,17,2,2,0
29,18,3,3,0
29,21,1,1,0
29,23,1,1,0
30,0,1,1,0
30,2,1,1,0
30,5,2,2,0
30,6,1,1,0
30,8,1,1,0
30,9,1,1,0
30,10,1,1,0
30,11,1,1,0
30,12,1,1,0
30,13,1,1,0
30,16,1,1,0
30,18,3,3,0
30,20,2,2,0
30,21,1,1,0
30,22,1,1,0
30,23,1,1,0
31,0,1,1,0
31,6,1,1,0
31,7,1,1,0
31,9,3,3,0
31,10,1,1,0
31,12,2,2,0
31,13,1,1,0
31,16,2,2,0
31,17,1,1,0
31,18,5,5,0
31,19,1,1,0
31,20,1,1,0
32,2,1,1,0
32,5,1,1,0
32,6,2,2,0
32,7,1,1,0
32,8,1,1,0
32,9,1,1,0
32,12,2,2,0
32,13,1,1,0
32,14,1,1,0
32,17,2,2,0
32,18,3,3,0
32,20,1,1,0
32,21,1,1,0
32,22,2,2,0
33,0,1,1,0
33,2,1,1,0
33,5,2,2,0
33,7,1,1,0
33,9,1,1,0
33,12,2,2,0
33,14,2,2,0
33,16,1,1,0
33,17,2,2,0
33,18,2,2,0
33,19,2,2,0
33,20,1,1,0
33,21,1,1,0
33,22,1,1,0
34,2,1,1,0
34,3,1,1,0
34,7,1,1,0
34,9,4,4,0
34,10,2,2,0
34,11,3,3,0
34,13,1,1,0
34,15,1,1,0
34,16,1,1,0
34,17,1,1,0
34,18,3,3,0
34,21,1,1,0
35,0,1,1,0
35,3,1,1,0
35,5,2,2,0
35,7,1,1,0
35,8,3,3,0
35,11,1,1,0
35,12,2,2,0
35,13,1,1,0
35,14,2,2,0
35,16,1,1,0
35,18,3,3,0
35,19,1,1,0
35,23,1,1,0
36,3,1,1,0
36,5,1,1,0
36,8,1,1,0
36,9,3,3,0
36,10,1,1,0
36,14,1,1,0
36,15,2,2,0
36,16,1,1,0
36,18,1,1,0
36,19,2,2,0
36,20,2,2,0
36,21,1,1,0
36,23,1,1,0
36,24,2,2,0
37,2,1,1,0
37,6,1,1,0
37,7,1,1,0
37,8,1,1,0
37,9,1,1,0
37,10,2,2,0
37,11,1,1,0
37,14,1,1,0
37,16,1,1,0
37,17,3,3,0
37,18,1,1,0
37,19,1,1,0
37,21,4,4,0
37,24,1,1,0
38,1,1,1,0
38,3,1,1,0
38,8,1,1,0
38,11,1,1,0
38,13,3,3,0
38,14,1,1,0
38,16,1,1,0
38,17,1,1,0
38,18,2,2,0
38,20,1,1,0
38,21,1,1,0
38,23,2,2,0
38,24,4,4,0
39,0,1,1,0
39,4,1,1,0
39,5,1,1,0
39,6,1,1,0
39,9,1,1,0
39,10,1,1,0
39,11,1,1,0
39,12,1,1,0
39,13,1,1,0
39,14,1,1,0
39,16,2,2,0
39,17,2,2,0
39,18,2,2,0
39,19,1,1,0
39,20,1,1,0
39,21,1,1,0
39,23,1,1,0
40,3,1,1,0
40,6,1,1,0
40,7,2,2,0
40,9,1,1,0
40,10,2,2,0
40,11,2,2,0
40,13,1,1,0
40,14,1,1,0
40,15,1,1,0
40,17,1,1,0
40,19,3,3,0
40,20,1,1,0
40,22,2,2,0
40,23,1,1,0
41,0,2,2,0
41,3,2,2,0
41,7,1,1,0
41,8,1,1,0
41,9,1,1,0
41,11,1,1,0
41,12,2,2,0
41,13,1,1,0
41,14,2,2,0
41,15,2,2,0
41,16,1,1,0
41,17,1,1,0
41,20,1,1,0
41,21,1,1,0
41,23,1,1,0
42,1,2,2,0
42,4,1,1,0
42,6,1,1,0
42,9,1,1,0
42,11,1,1,0
42,12,2,2,0
42,13,2,2,0
42,15,1,1,0
42,16,2,2,0
42,17,1,1,0
42,18,1,1,0
42,19,2,2,0
42,22,2,2,0
42,23,1,1,0
43,0,1,1,0
43,2,2,2,0
43,4,1,1,0
43,6,1,1,0
43,11,1,1,0
43,12,2,2,0
43,13,1,1,0
43,14,2,2,0
43,15,2,2,0
43,17,1,1,0
43,19,1,1,0
43,20,1,1,0
43,21,1,1,0
43,22,1,1,0
43,23,2,2,0
44,4,1,1,0
44,5,1,1,0
44,7,1,1,0
44,8,1,1,0
44,10,1,1,0
44,11,1,1,0
44,12,1,1,0
44,13,1,1,0
44,14,1,1,0
44,15,2,2,0
44,16,3,3,0
44,17,1,1,0
44,18,1,1,0
44,19,1,1,0
44,20,1,1,0
44,21,2,2,0
45,0,1,1,0
45,2,1,1,0
45,4,1,1,0
45,6,1,1,0
45,7,1,1,0
45,9,1,1,0
45,10,2,2,0
45,12,2,2,0
45,15,1,1,0
45,16,2,2,0
45,17,2,2,0
45,18,2,2,0
45,20,1,1,0
45,22,1,1,0
45,23,1,1,0
46,0,1,1,0
46,2,2,2,0
46,4,1,1,0
46,5,1,1,0
46,7,1,1,0
46,9,2,2,0
46,12,1,1,0
46,13,1,1,0
46,14,2,2,0
46,16,1,1,0
46,17,1,1,0
46,18,1,1,0
46,19,1,1,0
46,20,1,1,0
46,22,1,1,0
46,23,2,2,0
47,1,1,1,0
47,2,1,1,0
47,7,3,3,0
47,8,2,2,0
47,10,1,1,0
47,12,2,2,0
47,13,1,1,0
47,14,1,1,0
47,18,1,1,0
47,19,5,5,0
47,20,1,1,0
47,22,1,1,0
48,0,2,2,0
48,7,1,1,0
48,8,2,2,0
48,11,1,1,0
48,12,3,3,0
48,14,1,1,0
48,16,1,1,0
48,19,1,1,0
48,20,1,1,0
48,21,4,4,0
48,22,1,1,0
48,23,2,2,0
49,0,2,2,0
49,2,1,1,0
49,5,1,1,0
49,7,1,1,0
49,9,1,1,0
49,10,1,1,0
49,12,2,2,0
49,13,2,2,0
49,14,1,1,0
49,15,1,1,0
49,16,1,1,0
49,17,1,1,0
49,19,2,2,0
49,21,1,1,0
49,22,1,1,0
49,23,1,1,0
50,1,2,2,0
50,6,1,1,0
50,8,3,3,0
50,9,1,1,0
50,10,1,1,0
50,11,1,1,0
50,12,2,2,0
50,13,2,2,0
50,14,1,1,0
50,15,1,1,0
50,16,1,1,0
50,19,1,1,0
50,20,1,1,0
50,22,1,1,0
50,23,1,1,0
51,0,1,1,0
51,1,1,1,0
51,2,1,1,0
51,5,1,1,0
51,8,2,2,0
51,10,2,2,0
51,12,1,1,0
51,13,2,2,0
51,14,2,2,0
51,15,1,1,0
51,17,2,2,0
51,18,1,1,0
51,20,1,1,0
51,23,2,2,0
52,1,1,1,0
52,3,1,1,0
52,5,1,1,0
52,6,1,1,0
52,7,1,1,0
52,9,1,1,0
52,13,3,3,0
52,14,2,2,0
52,15,3,3,0
52,16,1,1,0
52,17,3,3,0
52,21,1,1,0
52,23,1,1,0
53,0,1,1,0
53,6,2,2,0
53,7,1,1,0
53,8,1,1,0
53,9,1,1,0
53,10,1,1,0
53,11,2,2,0
53,12,1,1,0
53,13,2,2,0
53,14,2,2,0
53,17,1,1,0
53,18,1,1,0
53,19,1,1,0
53,20,1,1,0
53,23,2,2,0
54,2,1,1,0
54,3,1,1,0
54,7,2,2,0
54,9,2,2,0
54,10,1,1,0
54,11,1,1,0
54,12,2,2,0
54,13,1,1,0
54,14,3,3,0
54,17,1,1,0
54,18,1,1,0
54,19,1,1,0
54,20,1,1,0
54,21,1,1,0
54,22,1,1,0
55,1,2,2,0
55,6,1,1,0
55,9,1,1,0
55,10,1,1,0
55,11,1,1,0
55,12,2,2,0
55,13,2,2,0
55,14,2,2,0
55,16,2,2,0
55,17,4,4,0
55,21,1,1,0
55,23,1,1,0
56,1,2,2,0
56,3,1,1,0
56,7,1,1,0
56,9,1,1,0
56,10,2,2,0
56,11,1,1,0
56,13,6,6,0
56,14,1,1,0
56,21,1,1,0
56,22,2,2,0
56,23,2,2,0
57,1,2,2,0
57,4,1,1,0
57,5,2,2,0
57,8,1,1,0
57,12,2,2,0
57,13,4,4,0
57,16,1,1,0
57,17,1,1,0
57,19,1,1,0
57,22,2,2,0
57,23,3,3,0
58,1,1,1,0
58,7,3,3,0
58,10,3,3,0
58,11,1,1,0
58,13,3,3,0
58,14,1,1,0
58,16,2,2,0
58,18,1,1,0
58,19,1,1,0
58,21,1,1,0
58,22,3,3,0
59,8,1,1,0
59,10,1,1,0
59,11,3,3,0
59,12,2,2,0
59,15,2,2,0
59,17,1,1,0
59,18,2,2,0
59,21,1,1,0
59,23,1,1,0
59,24,6,6,0
60,0,1,1,0
60,8,1,1,0
60,9,1,1,0
60,10,1,1,0
60,11,3,3,0
60,12,2,2,0
60,15,1,1,0
60,17,1,1,0
60,24,9,9,0
61,4,1,1,0
61,7,1,1,0
61,8,2,2,0
61,9,1,1,0
61,12,2,2,0
61,14,2,2,0
61,15,1,1,0
61,16,2,2,0
61,18,2,2,0
61,19,1,1,0
61,21,2,2,0
61,22,2,2,0
61,23,1,1,0
62,2,2,2,0
62,7,3,3,0
62,8,2,2,0
62,9,1,1,0
62,10,1,1,0
62,12,1,1,0
62,14,2,2,0
62,15,2,2,0
62,16,1,1,0
62,19,3,3,0
62,21,1,1,0
62,22,1,1,0
63,2,2,2,0
63,5,2,2,0
63,6,1,1,0
63,8,1,1,0
63,10,2,2,0
63,13,2,2,0
63,14,2,2,0
63,16,3,3,0
63,18,1,1,0
63,23,4,4,0
64,2,5,5,0
64,6,1,1,0
64,7,1,1,0
64,10,2,2,0
64,11,1,1,0
64,13,1,1,0
64,14,2,2,0
64,15,2,2,0
64,16,2,2,0
64,19,2,2,0
64,21,1,1,0
65,0,1,1,0
65,2,1,1,0
65,5,1,1,0
65,8,1,1,0
65,9,1,1,0
65,10,2,2,0
65,12,1,1,0
65,15,1,1,0
65,18,1,1,0
65,19,3,3,0
65,21,1,1,0
65,24,6,6,0
66,0,1,1,0
66,2,1,1,0
66,3,1,1,0
66,4,1,1,0
66,5,1,1,0
66,7,1,1,0
66,11,1,1,0
66,12,1,1,0
66,13,3,3,0
66,14,2,2,0
66,18,2,2,0
66,21,3,3,0
66,22,2,2,0
67,2,2,2,0
67,5,1,1,0
67,6,1,1,0
67,8,1,1,0
67,11,1,1,0
67,12,2,2,0
67,14,3,3,0
67,15,1,1,0
67,16,1,1,0
67,17,1,1,0
67,19,1,1,0
67,20,2,2,0
67,21,1,1,0
67,23,1,1,0
67,24,1,1,0
68,2,1,1,0
68,3,1,1,0
68,5,1,1,0
68,6,1,1,0
68,8,1,1,0
68,9,1,1,0
68,10,1,1,0
68,11,1,1,0
68,12,1,1,0
68,13,2,2,0
68,14,3,3,0
68,15,1,1,0
68,19,1,1,0
68,20,1,1,0
68,21,1,1,0
68,22,1,1,0
68,23,1,1,0
69,0,1,1,0
69,2,2,2,0
69,10,1,1,0
69,12,1,1,0
69,14,2,2,0
69,15,1,1,0
69,16,1,1,0
69,19,2,2,0
69,21,2,2,0
69,23,3,3,0
69,24,4,4,0
70,4,1,1,0
70,7,1,1,0
70,9,1,1,0
70,10,2,2,0
70,11,1,1,0
70,12,2,2,0
70,13,3,3,0
70,14,1,1,0
70,17,4,4,0
70,18,1,1,0
70,22,1,1,0
70,23,1,1,0
70,24,1,1,0
71,0,1,1,0
71,2,3,3,0
71,8,1,1,0
71,10,1,1,0
71,11,3,3,0
71,12,1,1,0
71,14,3,3,0
71,15,1,1,0
71,19,1,1,0
71,21,1,1,0
71,23,4,4,0
72,3,1,1,0
72,5,1,1,0
72,7,1,1,0
72,11,1,1,0
72,12,1,1,0
72,13,2,2,0
72,15,1,1,0
72,16,1,1,0
72,17,1,1,0
72,21,1,1,0
72,22,1,1,0
72,23,8,8,0
73,2,2,2,0
73,6,1,1,0
73,8,1,1,0
73,10,1,1,0
73,11,1,1,0
73,12,1,1,0
73,14,2,2,0
73,16,2,2,0
73,20,2,2,0
73,22,3,3,0
73,23,1,1,0
73,24,3,3,0
74,2,2,2,0
74,5,1,1,0
74,7,1,1,0
74,8,1,1,0
74,9,1,1,0
74,13,2,2,0
74,15,3,3,0
74,16,1,1,0
74,17,4,4,0
74,18,1,1,0
74,20,1,1,0
74,21,1,1,0
74,22,1,1,0
75,5,2,2,0
75,6,2,2,0
75,8,1,1,0
75,11,1,1,0
75,12,2,2,0
75,14,2,2,0
75,17,2,2,0
75,18,3,3,0
75,19,1,1,0
75,20,1,1,0
75,24,3,3,0
76,2,1,1,0
76,3,1,1,0
76,4,1,1,0
76,5,1,1,0
76,7,1,1,0
76,8,1,1,0
76,9,1,1,0
76,10,1,1,0
76,12,2,2,0
76,13,1,1,0
76,14,1,1,0
76,16,2,2,0
76,17,1,1,0
76,18,1,1,0
76,21,1,1,0
76,22,3,3,0
77,0,1,1,0
77,2,2,2,0
77,10,1,1,0
77,11,1,1,0
77,12,1,1,0
77,13,1,1,0
77,15,1,1,0
77,16,1,1,0
77,17,1,1,0
77,18,5,5,0
77,19,2,2,0
77,20,1,1,0
77,21,1,1,0
77,23,1,1,0
78,2,1,1,0
78,6,1,1,0
78,7,1,1,0
78,9,2,2,0
78,10,3,3,0
78,13,1,1,0
78,14,1,1,0
78,16,4,4,0
78,19,4,4,0
78,20,1,1,0
78,23,1,1,0
79,2,1,1,0
79,7,1,1,0
79,9,2,2,0
79,13,1,1,0
79,14,2,2,0
79,15,1,1,0
79,16,1,1,0
79,17,1,1,0
79,18,1,1,0
79,19,3,3,0
79,20,1,1,0
79,22,2,2,0
79,24,3,3,0
80,2,1,1,0
80,5,1,1,0
80,10,2,2,0
80,12,1,1,0
80,14,1,1,0
80,15,1,1,0
80,16,1,1,0
80,17,2,2,0
80,18,4,4,0
80,19,3,3,0
80,21,1,1,0
80,22,1,1,0
80,23,1,1,0
81,5,1,1,0
81,6,1,1,0
81,8,3,3,0
81,9,2,2,0
81,10,2,2,0
81,11,4,4,0
81,13,1,1,0
81,14,1,1,0
81,17,1,1,0
81,20,2,2,0
81,22,2,2,0
82,7,1,1,0
82,9,1,1,0
82,11,2,2,0
82,12,2,2,0
82,13,1,1,0
82,18,2,2,0
82,19,1,1,0
82,20,1,1,0
82,21,4,4,0
82,22,2,2,0
82,23,1,1,0
82,24,2,2,0
83,2,6,6,0
83,8,1,1,0
83,10,1,1,0
83,11,2,2,0
83,13,2,2,0
83,14,2,2,0
83,15,1,1,0
83,16,1,1,0
83,18,1,1,0
83,19,1,1,0
83,23,2,2,0
84,0,1,1,0
84,9,1,1,0
84,12,3,3,0
84,13,1,1,0
84,15,1,1,0
84,17,3,3,0
84,20,1,1,0
84,22,1,1,0
84,23,6,6,0
84,24,2,2,0
85,2,1,1,0
85,3,1,1,0
85,5,1,1,0
85,7,2,2,0
85,8,1,1,0
85,10,1,1,0
85,11,2,2,0
85,12,2,2,0
85,13,1,1,0
85,15,4,4,0
85,18,2,2,0
85,19,1,1,0
85,23,1,1,0
86,7,2,2,0
86,8,2,2,0
86,12,1,1,0
86,15,1,1,0
86,16,3,3,0
86,19,3,3,0
86,21,2,2,0
86,22,1,1,0
86,23,1,1,0
86,24,4,4,0
87,2,2,2,0
87,5,2,2,0
87,11,1,1,0
87,12,1,1,0
87,14,1,1,0
87,17,1,1,0
87,18,2,2,0
87,19,3,3,0
87,20,1,1,0
87,21,1,1,0
87,22,2,2,0
87,23,3,3,0
88,2,3,3,0
88,8,1,1,0
88,9,2,2,0
88,10,3,3,0
88,12,2,2,0
88,14,2,2,0
88,22,2,2,0
88,23,1,1,0
88,24,4,4,0
89,2,1,1,0
89,5,1,1,0
89,8,2,2,0
89,9,1,1,0
89,10,4,4,0
89,11,1,1,0
89,13,1,1,0
89,14,1,1,0
89,16,1,1,0
89,17,2,2,0
89,18,2,2,0
89,20,1,1,0
89,22,1,1,0
89,24,1,1,0
90,5,1,1,0
90,7,1,1,0
90,8,2,2,0
90,10,1,1,0
90,12,1,1,0
90,13,2,2,0
90,14,1,1,0
90,15,4,4,0
90,16,1,1,0
90,21,1,1,0
90,22,4,4,0
90,23,1,1,0
91,2,1,1,0
91,3,1,1,0
91,4,1,1,0
91,9,2,2,0
91,11,1,1,0
91,12,2,2,0
91,15,2,2,0
91,16,2,2,0
91,17,1,1,0
91,19,1,1,0
91,21,1,1,0
91,23,5,5,0
92,4,1,1,0
92,5,1,1,0
92,8,1,1,0
92,9,1,1,0
92,10,3,3,0
92,11,1,1,0
92,13,1,1,0
92,14,2,2,0
92,16,2,2,0
92,18,1,1,0
92,19,1,1,0
92,22,3,3,0
92,23,1,1,0
92,24,1,1,0
93,6,1,1,0
93,9,2,2,0
93,11,2,2,0
93,14,2,2,0
93,16,1,1,0
93,17,2,2,0
93,19,4,4,0
93,20,1,1,0
93,22,1,1,0
93,23,4,4,0
94,5,1,1,0
94,7,4,4,0
94,11,2,2,0
94,17,2,2,0
94,18,6,6,0
94,19,3,3,0
94,22,2,2,0
95,8,2,2,0
95,10,3,3,0
95,12,1,1,0
95,13,2,2,0
95,14,1,1,0
95,18,2,2,0
95,19,2,2,0
95,22,1,1,0
95,23,4,4,0
95,24,2,2,0
96,2,1,1,0
96,5,1,1,0
96,7,1,1,0
96,8,1,1,0
96,10,7,7,0
96,12,2,2,0
96,13,1,1,0
96,17,5,5,0
96,22,1,1,0
97,2,2,2,0
97,6,1,1,0
97,8,1,1,0
97,9,2,2,0
97,11,1,1,0
97,12,2,2,0
97,13,1,1,0
97,15,2,2,0
97,16,3,3,0
97,17,1,1,0
97,19,2,2,0
97,21,1,1,0
97,22,1,1,0
98,0,1,1,0
98,5,1,1,0
98,6,1,1,0
98,11,1,1,0
98,12,1,1,0
98,15,1,1,0
98,16,1,1,0
98,17,1,1,0
98,18,2,2,0
98,19,2,2,0
98,20,1,1,0
98,21,2,2,0
98,23,5,5,0
99,0,1,1,0
99,2,1,1,0
99,10,1,1,0
99,11,1,1,0
99,12,1,1,0
99,14,2,2,0
99,17,1,1,0
99,18,3,3,0
99,19,2,2,0
99,20,1,1,0
99,21,2,2,0
99,22,3,3,0
99,23,1,1,0
100,1,1,1,0
100,10,1,1,0
100,11,2,2,0
100,12,2,2,0
100,14,2,2,0
100,17,2,2,0
100,18,2,2,0
100,19,6,6,0
100,22,1,1,0
100,23,1,1,0
101,6,1,1,0
101,7,1,1,0
101,9,2,2,0
101,11,5,5,0
101,13,1,1,0
101,14,1,1,0
101,17,3,3,0
101,20,1,1,0
101,21,4,4,0
101,22,1,1,0
102,0,1,1,0
102,7,1,1,0
102,8,1,1,0
102,9,3,3,0
102,10,1,1,0
102,11,1,1,0
102,12,1,1,0
102,13,1,1,0
102,14,1,1,0
102,16,1,1,0
102,19,3,3,0
102,21,2,2,0
102,22,2,2,0
102,24,1,1,0
103,0,2,2,0
103,5,1,1,0
103,11,2,2,0
103,12,2,2,0
103,14,2,2,0
103,17,1,1,0
103,20,1,1,0
103,21,1,1,0
103,22,2,2,0
103,24,6,6,0
104,6,2,2,0
104,8,3,3,0
104,9,1,1,0
104,12,1,1,0
104,14,2,2,0
104,16,1,1,0
104,17,4,4,0
104,18,1,1,0
104,20,1,1,0
104,21,2,2,0
104,23,1,1,0
104,24,1,1,0
105,2,1,1,0
105,5,1,1,0
105,9,1,1,0
105,11,3,3,0
105,14,2,2,0
105,15,1,1,0
105,16,1,1,0
105,17,2,2,0
105,18,1,1,0
105,19,2,2,0
105,20,1,1,0
105,22,2,2,0
105,24,2,2,0
106,8,1,1,0
106,9,3,3,0
106,10,2,2,0
106,11,1,1,0
106,13,1,1,0
106,14,1,1,0
106,15,1,1,0
106,16,1,1,0
106,19,4,4,0
106,21,1,1,0
106,23,4,4,0
107,7,2,2,0
107,9,3,3,0
107,10,1,1,0
107,11,3,3,0
107,13,1,1,0
107,14,2,2,0
107,15,1,1,0
107,16,1,1,0
107,17,3,3,0
107,19,1,1,0
107,20,1,1,0
107,22,1,1,0
108,5,1,1,0
108,7,2,2,0
108,9,3,3,0
108,10,2,2,0
108,12,2,2,0
108,14,2,2,0
108,15,2,2,0
108,16,1,1,0
108,17,1,1,0
108,20,1,1,0
108,21,2,2,0
