episode,step,sim_time,reward,episode_reward,total_reward,loss,epsilon,action_id,accepted,rejected,reject_reason,residual_guard_enabled,residual_guard_rejected,residual_guard_rejected_actions,residual_guard_hi_pressure_delta_limit,residual_guard_hi_pressure_abs_limit,residual_action_type,residual_rank,residual_resolved_increase_task,residual_resolved_decrease_tasks,valid_action_count,masked_action_count,noop_due_to_no_valid_action,is_noop,is_explicit_noop,mode_changes,lo_cancellations,deadline_misses,step_reward_total,step_reward_job_start,step_reward_lo_overrun,step_reward_hi_overrun,step_reward_mode_change,step_reward_lo_cancellation,step_reward_deadline_miss,step_reward_invalid_action,paper_reward,noop_reward_bonus,lo_overrun_rate,hi_overrun_rate,mode_change_per_job,lo_cancellation_rate,deadline_miss_rate,invalid_action,budget_change_norm,budget_change_penalty_value,budget_drift_mean,budget_drift_penalty_value,lo_pressure_mean,lo_pressure_max,lo_near_cancel_rate,hi_mode_pressure_mean,lo_pressure_penalty_value,lo_pressure_max_penalty_value,lo_near_cancel_penalty_value,hi_mode_pressure_penalty_value,reward_after_regularization,workload,total_util,num_tasks,cf,cp,taskset_seed,scenario_seed,require_schedulable,observation_mode,state_dim
0,0,50000,-0.3286290322580645,-0.3286290322580645,-0.3286290322580645,,0.99981,20,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_2',)",18,7,False,False,False,5,6,0,-0.3286290322580645,0.0,-0.04838709677419355,-0.07056451612903225,-0.16129032258064516,-0.04838709677419355,-0.0,-0.0,0.0,0.0,0.024193548387096774,0.020161290322580645,0.020161290322580645,0.024193548387096774,0.0,0.0,0.016786570743405275,0.0,0.0013988808952837735,0.0,0.20390038077595962,0.2170731707317073,1.0,0.19999999999999996,0.0,0.0,0.0,0.0,-0.3286290322580645,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,1,100000,-0.5085106382978724,-0.8371396705559369,-0.8371396705559369,,0.99962,23,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_3',)",18,7,False,False,False,14,10,0,-0.5085106382978724,0.0,-0.03404255319148936,-0.13404255319148936,-0.30638297872340425,-0.03404255319148936,-0.0,-0.0,0.0,0.0,0.01702127659574468,0.03829787234042553,0.03829787234042553,0.01702127659574468,0.0,0.0,0.015384615384615385,0.0,0.002680932177335051,0.0,0.19434746180995055,0.2141463414634146,1.0,0.17255739655466693,0.0,0.0,0.0,0.0,-0.5085106382978724,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,2,150000,-0.4088983050847458,-1.2460379756406827,-1.2460379756406827,,0.99943,16,True,False,None,False,False,0,0.03,0.3,,,,"('mc_hi_1',)",18,7,False,False,False,21,14,0,-0.4088983050847458,0.0,-0.03389830508474576,-0.1038135593220339,-0.23728813559322035,-0.03389830508474576,-0.0,-0.0,0.0,0.0,0.01694915254237288,0.029661016949152543,0.029661016949152543,0.01694915254237288,0.0,0.0,0.015089163237311385,0.0,0.0039383624471109975,0.0,0.188700096196484,0.21006944444444442,1.0,0.20370866567334425,0.0,0.0,0.0,0.0,-0.4088983050847458,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,3,200000,-0.6068376068376068,-1.8528755824782897,-1.8528755824782897,,0.99924,18,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_0',)",18,7,False,False,False,33,15,0,-0.6068376068376068,0.0,-0.008547008547008548,-0.1794871794871795,-0.41025641025641024,-0.008547008547008548,-0.0,-0.0,0.0,0.0,0.004273504273504274,0.05128205128205128,0.05128205128205128,0.004273504273504274,0.0,0.0,0.015025041736227046,0.0,0.005190449258463255,0.0,0.1658896681676057,0.21006944444444442,1.0,0.20961173394265953,0.0,0.0,0.0,0.0,-0.6068376068376068,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,4,250000,-0.5106837606837608,-2.3635593431620503,-2.3635593431620503,,0.99905,13,True,False,None,False,False,0,0.03,0.3,,,,"('mc_hi_5',)",18,7,False,False,False,42,19,0,-0.5106837606837608,0.0,-0.03418803418803419,-0.13461538461538464,-0.3076923076923077,-0.03418803418803419,-0.0,-0.0,0.0,0.0,0.017094017094017096,0.038461538461538464,0.038461538461538464,0.017094017094017096,0.0,0.0,0.018867924528301886,0.0,0.006762776302488412,0.0,0.15388741948156578,0.21006944444444442,0.8333333333333334,0.17128960368878973,0.0,0.0,0.0,0.0,-0.5106837606837608,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,5,300000,-0.688340807174888,-3.0519001503369383,-3.0519001503369383,,0.99886,15,True,False,None,False,False,0,0.03,0.3,,,,"('mc_hi_0',)",19,6,False,False,False,55,20,0,-0.688340807174888,0.0,-0.008968609865470852,-0.2040358744394619,-0.4663677130044843,-0.008968609865470852,-0.0,-0.0,0.0,0.0,0.004484304932735426,0.05829596412556054,0.05829596412556054,0.004484304932735426,0.0,0.0,0.017045454545454544,0.0,0.00818323084794296,0.0,0.13843880754014734,0.21006944444444442,0.6666666666666666,0.1636109673302453,0.0,0.0,0.0,0.0,-0.688340807174888,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,6,350000,-0.6128318584070797,-3.664732008744018,-3.664732008744018,,0.99867,6,True,False,None,False,False,0,0.03,0.3,,,mc_lo_0,(),21,4,False,False,False,66,23,0,-0.6128318584070797,0.0,-0.02654867256637168,-0.17035398230088494,-0.3893805309734513,-0.02654867256637168,-0.0,-0.0,0.0,0.0,0.01327433628318584,0.048672566371681415,0.048672566371681415,0.01327433628318584,0.0,0.0,0.025041736227045076,0.0,0.006931144036590703,0.0,0.1613060395346368,0.21006944444444442,0.8333333333333334,0.17093613980448988,0.0,0.0,0.0,0.0,-0.6128318584070797,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,7,400000,-0.5476190476190476,-4.212351056363065,-4.212351056363065,,0.99848,11,True,False,None,False,False,0,0.03,0.3,,,mc_lo_3,(),21,4,False,False,False,77,23,0,-0.5476190476190476,0.0,0.0,-0.16666666666666666,-0.38095238095238093,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.02564102564102564,0.0,0.005649092754539425,0.0,0.13814929156238212,0.19024390243902434,0.6666666666666666,0.16146599019152083,0.0,0.0,0.0,0.0,-0.5476190476190476,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,8,450000,-0.6052631578947368,-4.8176142142578025,-4.8176142142578025,,0.99829,21,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_5',)",21,4,False,False,False,89,23,0,-0.6052631578947368,0.0,0.0,-0.18421052631578946,-0.42105263157894735,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.015873015873015872,0.0,0.006971844077290752,0.0,0.11730415518333796,0.18443316412859545,0.8333333333333334,0.13515266213229138,0.0,0.0,0.0,0.0,-0.6052631578947368,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
0,9,500000,-0.4868995633187773,-5.30451377757658,-5.30451377757658,,0.9981,23,True,False,None,False,False,0,0.03,0.3,,,,"('mc_lo_3',)",21,4,False,False,False,98,25,0,-0.4868995633187773,0.0,-0.017467248908296942,-0.13755458515283844,-0.314410480349345,-0.017467248908296942,-0.0,-0.0,0.0,0.0,0.008733624454148471,0.039301310043668124,0.039301310043668124,0.008733624454148471,0.0,0.0,0.015384615384615385,0.0,0.007399194504641178,0.0,0.10308066948635551,0.199656357388316,0.5,0.10870518388950486,0.0,0.0,0.0,0.0,-0.4868995633187773,mc_fairgen,0.65,12,2.0,0.5,681,100000,True,v11_no_max_9d,116
