episode,episode_seed,taskset_seed,scenario_seed,network_seed,exploration_seed,replay_seed,total_util,num_tasks,taskset_fingerprint,steps,step_count,selected_action_count,total_reward,epsilon,loss_mean,loss_last,accepted_actions,rejected_actions,noop_actions,explicit_noop_actions,noop_action_rate,explicit_noop_action_rate,accepted_action_rate,rejected_action_rate,safety_checked_actions,selected_invalid_mask_actions,action_space_type,action_count,budget_increase_ratio,budget_decrease_ratio,budget_floor_ratio,valid_action_count_mean,masked_action_count_mean,masked_decrease_hi_forbidden_count,masked_decrease_hi_forbidden_rate,masked_budget_floor_violation_count,masked_budget_floor_violation_rate,no_safe_action_steps,selected_explicit_noop_actions,selected_explicit_noop_rate,mode_changes,lo_cancellations,deadline_misses,job_starts,lo_overruns,hi_overruns,reward_job_start_sum,reward_lo_overrun_sum,reward_hi_overrun_sum,reward_mode_change_sum,reward_lo_cancellation_sum,reward_deadline_miss_sum,reward_paper_sum,reward_noop_bonus_sum,reward_budget_change_penalty_sum,reward_budget_change_norm_sum,reward_budget_drift_penalty_sum,reward_budget_drift_mean_sum,noop_exploration_prob,exploration_action_count,exploration_noop_action_count,exploration_noop_action_rate,observation_mode,state_dim,feature_safety_margin_min_mean,feature_safety_margin_min_p05
10,10,409,100010,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.426519645017512,0.9582,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.487179487179485,6.512820512820513,0,0.0,40,0.041025641025641026,0,0,0.0,254,141,0,4862,141,254,0.0,-1.1588797691903259,-3.685274815063393,-8.423485291573469,-1.1588797691903259,0.0,0.0,0.0,0.0,0.7344261587919012,0.0,0.24090436462137083,0.0,19,0,0.0,v11_full_10d,128,0.002874219000041746,0.00061250805931657
11,11,409,100011,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.347316941811068,0.9544,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.153846153846153,5.846153846153846,0,0.0,0,0.0,0,0,0.0,194,210,0,4988,210,194,0.0,-1.677924430833922,-2.7365337635218494,-6.2549343166213704,-1.677924430833922,0.0,0.0,0.0,0.0,0.5737567174861342,0.0,0.12172484726110226,0.0,20,0,0.0,v11_full_10d,128,0.00016722408026755852,0.0
12,12,409,100012,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.969134226811997,0.9506,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.76923076923077,5.230769230769231,0,0.0,12,0.012307692307692308,0,0,0.0,224,146,0,4925,146,224,0.0,-1.1799449494557812,-3.228900447621871,-7.380343880278561,-1.1799449494557812,0.0,0.0,0.0,0.0,0.7032134906033999,0.0,0.19161365192098573,0.0,19,0,0.0,v11_full_10d,128,0.0013302707930367506,0.0
13,13,409,100013,0,0,0,0.65,12,3951c3bae678,20,20,20,-11.991525844640382,0.9468,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.28205128205128,6.717948717948718,0,0.0,0,0.0,0,0,0.0,200,162,0,4975,162,200,0.0,-1.294901987355786,-2.861393612587029,-6.54032825734178,-1.294901987355786,0.0,0.0,0.0,0.0,0.68648130976195,0.0,0.12635234277198382,0.0,20,0,0.0,v11_full_10d,128,0.00122501611863314,0.0
14,14,409,100014,0,0,0,0.65,12,3951c3bae678,20,20,20,-16.182020634188504,0.9430000000000001,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.974358974358974,5.0256410256410255,0,0.0,6,0.006153846153846154,0,0,0.0,286,138,0,4784,138,286,0.0,-1.1451791795393884,-4.22789721416383,-9.663765060945895,-1.1451791795393884,0.0,0.0,0.0,0.0,0.8581005612950683,0.0,0.1603697724973682,0.0,18,0,0.0,v11_full_10d,128,0.00245003223726628,0.0
15,15,409,100015,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.416555462318545,0.9392,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.76923076923077,5.230769230769231,0,0.0,2,0.0020512820512820513,0,0,0.0,208,165,0,4941,165,208,0.0,-1.3357838611498525,-2.9658658339187767,-6.779121906100062,-1.3357838611498525,0.0,0.0,0.0,0.0,0.5427162098054337,0.0,0.17342383070756337,0.0,20,0,0.0,v11_full_10d,128,0.0023445766639568666,0.00061250805931657
16,16,409,100016,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.760027536985298,0.9354,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.666666666666668,5.333333333333333,0,0.0,24,0.024615384615384615,0,0,0.0,229,180,0,4930,180,229,0.0,-1.451721015044074,-3.3041781977513054,-7.552407309145842,-1.451721015044074,0.0,0.0,0.0,0.0,0.7057494348898693,0.0,0.273124840874172,0.0,20,0,0.0,v11_full_10d,128,0.002696237658702469,0.0
17,17,409,100017,0,0,0,0.65,12,3951c3bae678,20,20,20,-18.017559275692733,0.9316,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,22.025641025641026,2.9743589743589745,0,0.0,0,0.0,0,0,0.0,316,154,0,4744,154,316,0.0,-1.2911610775415385,-4.697680862794242,-10.73755625781541,-1.2911610775415385,0.0,0.0,0.0,0.0,0.5891461787837878,0.0,0.16572855097640676,0.0,19,0,0.0,v11_full_10d,128,0.002804642166344293,0.0
18,18,409,100018,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.227318091176276,0.9278,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.23076923076923,4.769230769230769,0,0.0,0,0.0,0,0,0.0,205,169,0,4983,169,205,0.0,-1.3561391028089507,-2.8958817043003746,-6.619158181257999,-1.3561391028089507,0.0,0.0,0.0,0.0,0.8319524735537629,0.0,0.10760597760613697,0.0,18,0,0.0,v11_full_10d,128,0.0022657962604771117,0.0
19,19,409,100019,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.53691981503258,0.924,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.205128205128204,3.7948717948717947,0,0.0,0,0.0,0,0,0.0,234,149,0,4911,149,234,0.0,-1.2039349792474758,-3.3871021302505815,-7.7419477262870435,-1.2039349792474758,0.0,0.0,0.0,0.0,0.9059651061527981,0.0,0.13874605950917424,0.0,16,0,0.0,v11_full_10d,128,0.0,0.0
20,20,409,100020,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.438053222953661,0.9202,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.102564102564102,3.8974358974358974,0,0.0,2,0.0020512820512820513,0,0,0.0,209,166,0,4965,166,209,0.0,-1.33674493100183,-2.9718236315934794,-6.792739729356523,-1.33674493100183,0.0,0.0,0.0,0.0,0.8140008652495018,0.0,0.10796804332023346,0.0,20,0,0.0,v11_full_10d,128,0.002926393132683604,0.0
21,21,409,100021,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.726806333535956,0.9164,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.71794871794872,5.282051282051282,0,0.0,0,0.0,0,0,0.0,233,165,0,4918,165,233,0.0,-1.3363890753130956,-3.3642694469725365,-7.689758735937227,-1.3363890753130956,0.0,0.0,0.0,0.0,0.6340012908366301,0.0,0.07352982913586094,0.0,18,0,0.0,v11_full_10d,128,0.0016541275560702016,0.0
22,22,409,100022,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.453898439155962,0.9126,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.256410256410255,5.743589743589744,0,0.0,0,0.0,0,0,0.0,203,186,0,4977,186,203,0.0,-1.4938670240141425,-2.881006553821467,-6.585157837306212,-1.4938670240141425,0.0,0.0,0.0,0.0,0.6135577891522925,0.0,0.16835908508736877,0.0,20,0,0.0,v11_full_10d,128,0.0,0.0
23,23,409,100023,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.75895857949181,0.9088,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.333333333333332,4.666666666666667,0,0.0,0,0.0,0,0,0.0,235,159,0,4878,159,235,0.0,-1.2999172357856439,-3.3962551632801588,-7.762868944640364,-1.2999172357856439,0.0,0.0,0.0,0.0,0.7362764914742418,0.0,0.12070938419871517,0.0,20,0,0.0,v11_full_10d,128,0.002131648801399033,0.0
24,24,409,100024,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.316437729075751,0.905,0.1564631462097168,0.1564631462097168,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.17948717948718,6.82051282051282,0,0.0,44,0.04512820512820513,0,0,0.0,249,151,0,4881,151,249,0.0,-1.2276362525173066,-3.609919850795128,-8.251245373246006,-1.2276362525173066,0.0,0.0,0.0,0.0,0.6718681894406346,0.0,0.2242779093830195,0.0,20,0,0.0,v11_full_10d,128,0.0020349370025595738,0.0
25,25,409,100025,0,0,0,0.65,12,3951c3bae678,20,20,20,-15.455165491247383,0.9012,0.1772212080657482,0.21014705300331116,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.846153846153847,4.153846153846154,0,0.0,2,0.0020512820512820513,0,0,0.0,276,129,0,4795,129,276,0.0,-1.0760858667319744,-4.048737230629741,-9.254256527153695,-1.0760858667319744,0.0,0.0,0.0,0.0,0.6810931213919428,0.0,0.16096754646706704,0.0,18,0,0.0,v11_full_10d,128,0.0,0.0
26,26,409,100026,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.274629038575974,0.8974,0.17600304931402205,0.17788279056549072,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.41025641025641,5.589743589743589,0,0.0,38,0.038974358974358976,0,0,0.0,197,198,0,4993,198,197,0.0,-1.5865145069634026,-2.7700521814149637,-6.331547843234204,-1.5865145069634026,0.0,0.0,0.0,0.0,0.49811366836768056,0.0,0.3235325102650648,0.0,17,0,0.0,v11_full_10d,128,0.0,0.0
27,27,409,100027,0,0,0,0.65,12,3951c3bae678,20,20,20,-15.060977208871394,0.8936,0.16126274168491364,0.16635674238204956,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.846153846153847,6.153846153846154,0,0.0,18,0.018461538461538463,0,0,0.0,256,167,0,4829,167,256,0.0,-1.3796399500395897,-3.743994833110674,-8.557702475681545,-1.3796399500395897,0.0,0.0,0.0,0.0,0.8797230031137541,0.0,0.2700410546826725,0.0,17,0,0.0,v11_full_10d,128,0.0,0.0
28,28,409,100028,0,0,0,0.65,12,3951c3bae678,20,20,20,-11.997885593081682,0.8898,0.15088466331362724,0.13766106963157654,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.307692307692307,5.6923076923076925,0,0.0,6,0.006153846153846154,0,0,0.0,201,165,0,4971,165,201,0.0,-1.3271033493935003,-2.843728359133164,-6.49995053516152,-1.3271033493935003,0.0,0.0,0.0,0.0,0.5769834253087289,0.0,0.2032504602167277,0.0,18,0,0.0,v11_full_10d,128,0.001499156600015783,0.0
29,29,409,100029,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.644247116739672,0.886,0.1341182328760624,0.12386214733123779,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.46153846153846,3.5384615384615383,0,0.0,0,0.0,0,0,0.0,210,180,0,4969,180,210,0.0,-1.4481564885104843,-2.9667625642622144,-6.781171575456488,-1.4481564885104843,0.0,0.0,0.0,0.0,0.5468169133288796,0.0,0.22127177055982017,0.0,16,0,0.0,v11_full_10d,128,0.0033138297872340426,0.0
30,30,409,100030,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.910147175535903,0.8822,0.1126624520868063,0.11483999341726303,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.487179487179485,6.512820512820513,0,0.0,30,0.03076923076923077,0,0,0.0,255,170,0,4881,170,255,0.0,-1.3875592611238854,-3.693269590131171,-8.44175906315696,-1.3875592611238854,0.0,0.0,0.0,0.0,0.7799110614818213,0.0,0.2237975325690709,0.0,19,0,0.0,v11_full_10d,128,0.0002901353965183753,0.0
31,31,409,100031,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.545771104729377,0.8784,0.104273234680295,0.11691033840179443,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.0,6.0,0,0.0,14,0.014358974358974359,0,0,0.0,253,155,0,4890,155,253,0.0,-1.2606897067187366,-3.6595974712627544,-8.364794220029152,-1.2606897067187366,0.0,0.0,0.0,0.0,0.6823132024487499,0.0,0.1533499128843495,0.0,15,0,0.0,v11_full_10d,128,0.0,0.0
32,32,409,100032,0,0,0,0.65,12,3951c3bae678,20,20,20,-16.883567434081105,0.8746,0.08955708779394626,0.09887498617172241,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.128205128205128,4.871794871794871,0,0.0,0,0.0,0,0,0.0,291,174,0,4806,174,291,0.0,-1.4462459338361533,-4.258153433254851,-9.732922133153945,-1.4462459338361533,0.0,0.0,0.0,0.0,0.5296095559519225,0.0,0.15351129595930207,0.0,17,0,0.0,v11_full_10d,128,0.0,0.0
33,33,409,100033,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.910180929492494,0.8708,0.08366620317101478,0.08618873357772827,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.23076923076923,4.769230769230769,0,0.0,0,0.0,0,0,0.0,238,161,0,4895,161,238,0.0,-1.3129676562014865,-3.4343356225924633,-7.849909994497059,-1.3129676562014865,0.0,0.0,0.0,0.0,0.5441407615193888,0.0,0.13551094691383403,0.0,19,0,0.0,v11_full_10d,128,0.0,0.0
34,34,409,100034,0,0,0,0.65,12,3951c3bae678,20,20,20,-11.256920661056233,0.867,0.08287180624902249,0.07009155303239822,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.384615384615383,6.615384615384615,0,0.0,8,0.008205128205128205,0,0,0.0,181,182,0,5017,182,181,0.0,-1.4523182661419956,-2.5419995174524206,-5.810284611319821,-1.4523182661419956,0.0,0.0,0.0,0.0,0.5747048248420057,0.0,0.13177744438284844,0.0,17,0,0.0,v11_full_10d,128,0.0003133276744175259,0.0
35,35,409,100035,0,0,0,0.65,12,3951c3bae678,22,20,20,-13.735329966988193,0.8632,0.07305900119245053,0.08398322761058807,20,0,2,2,0.1,0.1,1.0,0.0,18,0,single,25,0.025,0.015,0.9,19.564102564102566,5.435897435897436,0,0.0,0,0.0,0,2,0.05128205128205128,231,173,0,4910,173,231,0.0,-1.4075577605858012,-3.323543526987658,-7.596670918828933,-1.4075577605858012,0.0,0.0,0.0,0.0,0.6727151950878607,0.0,0.08391159494120468,0.0,18,0,0.0,v11_full_10d,128,6.447453255963895e-05,0.0
36,36,409,100036,0,0,0,0.65,12,3951c3bae678,23,20,20,-11.161376207965072,0.8594,0.04939659368246794,0.042864326387643814,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,19.307692307692307,5.6923076923076925,0,0.0,22,0.022564102564102566,0,3,0.07692307692307693,182,173,0,5023,173,182,0.0,-1.3771794634211412,-2.558657433385196,-5.8483598477375915,-1.3771794634211412,0.0,0.0,0.0,0.0,0.5280384850700445,0.0,0.20745106514210462,0.0,17,0,0.0,v11_full_10d,128,0.0,0.0
37,37,409,100037,0,0,0,0.65,12,3951c3bae678,21,20,20,-11.804929946376948,0.8556,0.045342825911939146,0.0393793098628521,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,18.897435897435898,6.102564102564102,0,0.0,0,0.0,0,1,0.02564102564102564,182,217,0,5041,217,182,0.0,-1.7222411435910963,-2.5444840701897085,-5.815963589005048,-1.7222411435910963,0.0,0.0,0.0,0.0,0.5550321601396606,0.0,0.1384899101016857,0.0,19,0,0.0,v11_full_10d,128,0.0,0.0
38,38,409,100038,0,0,0,0.65,12,3951c3bae678,27,20,20,-16.761728111992333,0.8518,0.04659337513148785,0.059839680790901184,20,0,7,7,0.35,0.35,1.0,0.0,13,0,single,25,0.025,0.015,0.9,21.871794871794872,3.128205128205128,0,0.0,4,0.0041025641025641026,0,7,0.1794871794871795,292,146,0,4746,146,292,0.0,-1.231596924362814,-4.351727819255084,-9.94680644401162,-1.231596924362814,0.0,0.0,0.0,0.0,0.41152611894213026,0.0,0.2067176766717874,0.0,13,0,0.0,v11_full_10d,128,0.0,0.0
39,39,409,100039,0,0,0,0.65,12,3951c3bae678,24,20,20,-12.95645089555132,0.848,0.06024919860064983,0.0880550816655159,20,0,4,4,0.2,0.2,1.0,0.0,16,0,single,25,0.025,0.015,0.9,19.307692307692307,5.6923076923076925,0,0.0,48,0.04923076923076923,0,4,0.10256410256410256,213,186,0,4957,186,213,0.0,-1.4996438758916129,-3.0304409567989863,-6.926722186969113,-1.4996438758916129,0.0,0.0,0.0,0.0,0.5037196264914311,0.0,0.29020781334927714,0.0,16,0,0.0,v11_full_10d,128,0.001734732356691773,0.0
40,40,409,100040,0,0,0,0.65,12,3951c3bae678,21,20,20,-11.108634349724593,0.8442000000000001,0.0675648594275117,0.09156588464975357,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,18.435897435897434,6.564102564102564,0,0.0,34,0.03487179487179487,0,1,0.02564102564102564,180,175,0,5017,175,180,0.0,-1.3962051690397208,-2.5310246991963496,-5.785199312448801,-1.3962051690397208,0.0,0.0,0.0,0.0,0.5950932028329765,0.0,0.2564303515249644,0.0,19,0,0.0,v11_full_10d,128,0.0,0.0
41,41,409,100041,0,0,0,0.65,12,3951c3bae678,22,20,20,-11.805609791171554,0.8404,0.08711503073573112,0.11906468123197556,20,0,2,2,0.1,0.1,1.0,0.0,18,0,single,25,0.025,0.015,0.9,20.128205128205128,4.871794871794871,0,0.0,8,0.008205128205128205,0,2,0.05128205128205128,191,185,0,4999,185,191,0.0,-1.4750068388734148,-2.695181425824916,-6.160414687599806,-1.4750068388734148,0.0,0.0,0.0,0.0,0.5778854169244896,0.0,0.153169958044531,0.0,15,0,0.0,v11_full_10d,128,0.000990432863467091,0.0
42,42,409,100042,0,0,0,0.65,12,3951c3bae678,23,20,20,-13.563480586595322,0.8366,0.10419412814080715,0.07043853402137756,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,19.974358974358974,5.0256410256410255,0,0.0,10,0.010256410256410256,0,3,0.07692307692307693,223,192,0,4934,192,223,0.0,-1.5594944946634532,-3.1787583122121266,-7.265733285056291,-1.5594944946634532,0.0,0.0,0.0,0.0,0.503114029267496,0.0,0.18634706118779992,0.0,15,0,0.0,v11_full_10d,128,0.00024154589371980676,0.0
43,43,409,100043,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.82459575170167,0.8328,0.11735864188522101,0.17095190286636353,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.17948717948718,4.82051282051282,0,0.0,0,0.0,0,0,0.0,252,166,0,4846,166,252,0.0,-1.362732162681983,-3.682344347146257,-8.416787079191447,-1.362732162681983,0.0,0.0,0.0,0.0,0.664544806216904,0.0,0.12394624273202133,0.0,19,0,0.0,v11_full_10d,128,0.0012893349156068862,0.0
44,44,409,100044,0,0,0,0.65,12,3951c3bae678,22,20,20,-16.147940581623,0.829,0.1435327146202326,0.19252373278141022,20,0,2,2,0.1,0.1,1.0,0.0,18,0,single,25,0.025,0.015,0.9,20.435897435897434,4.564102564102564,0,0.0,20,0.020512820512820513,0,2,0.05128205128205128,274,181,0,4827,181,274,0.0,-1.4945252322956166,-4.004879600835754,-9.154010516196012,-1.4945252322956166,0.0,0.0,0.0,0.0,0.5537903839336324,0.0,0.2515985952665669,0.0,17,0,0.0,v11_full_10d,128,0.0034012032291669443,0.0
45,45,409,100045,0,0,0,0.65,12,3951c3bae678,21,20,20,-11.161334051557073,0.8252,0.20333582833409308,0.12723079323768616,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,20.333333333333332,4.666666666666667,0,0.0,30,0.03076923076923077,0,1,0.02564102564102564,181,180,0,5031,180,181,0.0,-1.430031806866695,-2.5264736115115554,-5.7747968263121265,-1.430031806866695,0.0,0.0,0.0,0.0,0.49847835189617556,0.0,0.28156055101234967,0.0,18,0,0.0,v11_full_10d,128,0.0008153106529609768,0.0
46,46,409,100046,0,0,0,0.65,12,3951c3bae678,20,20,20,-15.178493397570922,0.8214,0.2137075524777174,0.19845092296600342,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.358974358974358,5.641025641025641,0,0.0,34,0.03487179487179487,0,0,0.0,272,127,0,4829,127,272,0.0,-1.0457500238145225,-3.9829979760692678,-9.10399537387261,-1.0457500238145225,0.0,0.0,0.0,0.0,0.5721502415660447,0.0,0.2787867140448234,0.0,18,0,0.0,v11_full_10d,128,0.0029226538014697117,0.0
